"","B cell","Dendritic cell","Eosinophils","Macrophage","Monocyte","Neutrophil","NK cell","T cell","Basophil"
"Cxcl3",0,0,0,0.430910657856938,0,0,0,0,0
"Cxcr2",12.09341117598,0,3.29489291598023,23.7000861821316,5.81395348837209,32.7722329807836,0,0,80.2292263610315
"Cxcr6",0,0,0,0,0,0.148964695367198,0,0,0
"Dpep2",4.58715596330275,15.8730158730159,0,1.86727951738006,5.81395348837209,0.595858781468792,0,0,0
"Ear1",6.25521267723103,0,8.23723228995058,5.88911232404481,8.72093023255814,106.360792492179,0,0,2.86532951289398
"Ear2",12.09341117598,31.7460317460317,21.4168039538715,15.5127836828498,20.3488372093023,101.593922240429,0,0,108.882521489971
"F630040K05Rik",0.417014178482068,0,0,0.430910657856938,0,0.148964695367198,0,0,0
"F730016J06Rik",1.66805671392827,0,0,1.72364263142775,0,7.1503053776255,0,0,11.4613180515759
"Fcer1a",5.83819849874896,15.8730158730159,9.88467874794069,5.7454754380925,2.90697674418605,112.1704156115,0,0,63.0372492836676
"Fcer2a",0.417014178482068,0,0,0.430910657856938,0,0.297929390734396,0,0,2.86532951289398
"Fcgr4",10.0083402835696,0,3.29489291598023,17.6673369721344,2.90697674418605,20.5571279606733,0,0,40.1146131805158
"Fcmr",6.25521267723103,63.4920634920635,3.29489291598023,0.861821315713875,0,0.74482347683599,0,0,11.4613180515759
"Fcrl1",1.25104253544621,0,3.29489291598023,2.298190175237,0,0.595858781468792,0,0,5.73065902578797
"G430095P16Rik",32.5271059216013,15.8730158730159,46.1285008237232,30.0201091640333,17.4418604651163,15.3433636228214,21.2765957446809,105.263157894737,2.86532951289398
"Gapt",48.790658882402,15.8730158730159,4.94233937397035,32.3182993392703,37.7906976744186,49.7542082526441,21.2765957446809,0,85.9598853868195
"Gm13986",1.66805671392827,0,0,0.861821315713875,2.90697674418605,2.83032921197676,0,0,5.73065902578797
"Gm20324",14.1784820683903,15.8730158730159,11.5321252059308,16.2309681126113,5.81395348837209,7.74616415909429,0,0,2.86532951289398
"Gm5544",0,0,9.88467874794069,0.57454754380925,0,0.446894086101594,0,0,0
"Gm8113",11.2593828190158,0,4.94233937397035,11.7782246480896,0,36.7942797556979,0,52.6315789473684,0
"Gm9733",5.42118432026689,0,1.64744645799012,17.3800632002298,20.3488372093023,15.045434232087,0,0,20.0573065902579
