"","B cell","Dendritic cell","Macrophage","NK cell","T cell","Basophil","Monocyte","Neutrophil"
"Dpep2",2.22057735011103,15.9574468085106,142.857142857143,1.4792899408284,0.835654596100278,0,22.0994475138122,0.541711809317443
"Ear2",3.33086602516654,21.2765957446809,230.15873015873,7.39644970414201,1.94986072423398,108.882521489971,160.220994475138,146.26218851571
"F630040K05Rik",0.370096225018505,0,0,0,0,0,0,0
"Fcer1a",1.11028867505551,0,0,0,1.39275766016713,63.0372492836676,0,40.6283856988082
"Fcer2a",44.0414507772021,10.6382978723404,15.8730158730159,13.3136094674556,8.63509749303621,2.86532951289398,0,24.3770314192849
"Fcgr4",34.418948926721,47.8723404255319,761.904761904762,36.9822485207101,31.7548746518106,40.1146131805158,0,75.839653304442
"Fcmr",219.096965210955,74.468085106383,47.6190476190476,73.9644970414201,68.8022284122563,11.4613180515759,5.52486187845304,76.3813651137595
"Fcrl1",78.460399703923,21.2765957446809,39.6825396825397,32.5443786982249,27.0194986072423,5.73065902578797,5.52486187845304,13.5427952329361
"G430095P16Rik",3.33086602516654,15.9574468085106,0,1.4792899408284,5.2924791086351,2.86532951289398,33.1491712707182,4.33369447453954
"Gapt",2.96076980014804,10.6382978723404,39.6825396825397,1.4792899408284,0.835654596100278,85.9598853868195,171.270718232044,66.0888407367281
"Gm13986",1.85048112509252,0,0,0,0.835654596100278,5.73065902578797,5.52486187845304,3.25027085590466
"Gm20324",14.4337527757217,15.9574468085106,7.93650793650794,42.8994082840237,22.8412256267409,2.86532951289398,0,8.66738894907909
"Gm5544",0,0,7.93650793650794,0,0.278551532033426,0,0,0
"Gm8113",0.370096225018505,0,0,1.4792899408284,0.278551532033426,0,5.52486187845304,12.4593716143012
"Gm9733",3.70096225018505,21.2765957446809,15.8730158730159,8.87573964497041,2.50696378830084,20.0573065902579,27.6243093922652,31.4192849404117
"Gzma",190.59955588453,207.446808510638,198.412698412698,1705.62130177515,228.133704735376,5.73065902578797,5.52486187845304,27.0855904658722
"Gzmb",138.415988156921,148.936170212766,119.047619047619,2766.27218934911,198.328690807799,0,0,1.08342361863489
"H2-Eb2",23.3160621761658,69.1489361702128,7.93650793650794,10.3550295857988,8.07799442896936,0,0,1.62513542795233
"I830127L07Rik",9.99259807549963,0,23.8095238095238,13.3136094674556,9.74930362116992,1888.25214899713,1674.03314917127,1177.1397616468
"Ifi205",15.9141376757957,111.702127659574,111.111111111111,19.2307692307692,23.9554317548747,0,11.0497237569061,0
"Ifitm6",30.3478904515174,117.021276595745,238.095238095238,22.189349112426,16.1559888579387,1753.58166189112,303.867403314917,1921.45178764897
"Il4",1.48038490007402,5.31914893617021,15.8730158730159,11.8343195266272,1.39275766016713,8.59598853868195,0,0
"Il9r",7.7720207253886,0,0,5.91715976331361,2.50696378830084,0,0,1.08342361863489
"Itga2b",9.25240562546262,0,0,7.39644970414201,14.7632311977716,14.3266475644699,0,7.04225352112676
"Itgam",5.92153960029608,31.9148936170213,206.349206349206,20.7100591715976,8.35654596100279,412.607449856734,132.596685082873,382.448537378115
"Itgax",7.03182827535159,69.1489361702128,198.412698412698,26.6272189349112,6.96378830083565,2.86532951289398,11.0497237569061,7.04225352112676
"Izumo1r",13.6935603256847,10.6382978723404,15.8730158730159,69.5266272189349,38.7186629526462,2.86532951289398,0,1.62513542795233
"Klra13-ps",9.25240562546262,0,7.93650793650794,156.804733727811,15.041782729805,0,0,8.12567713976165
"Klra7",11.1028867505551,5.31914893617021,15.8730158730159,152.366863905325,15.3203342618384,0,0,4.33369447453954
"Klra8",16.6543301258327,10.6382978723404,15.8730158730159,153.846153846154,10.3064066852368,0,0,7.5839653304442
"Klrc1",12.5832716506292,15.9574468085106,7.93650793650794,214.497041420118,29.8050139275766,2.86532951289398,0,1.62513542795233
"Klrd1",59.9555884529978,271.276595744681,79.3650793650794,467.455621301775,115.320334261838,0,11.0497237569061,18.4182015167931
"Klre1",17.0244263508512,21.2765957446809,0,229.289940828402,20.6128133704735,0,0,2.16684723726977
"Klrg1",18.8749074759437,21.2765957446809,23.8095238095238,282.544378698225,20.3342618384401,0,0,2.16684723726977
"Klri2",2.96076980014804,5.31914893617021,7.93650793650794,47.3372781065089,4.17827298050139,0,0,1.08342361863489
"Klrk1",24.4263508512213,117.021276595745,111.111111111111,321.005917159763,37.883008356546,0,5.52486187845304,1.62513542795233
"Lck",156.550703182828,69.1489361702128,174.603174603175,1031.0650887574,283.844011142061,11.4613180515759,0,56.8797399783315
"Ly6g",0.74019245003701,0,0,0,0,676.21776504298,116.022099447514,919.284940411701
"Lyz1",39.2301998519615,53.1914893617021,563.492063492063,28.1065088757396,35.3760445682451,20.0573065902579,16.5745856353591,18.9599133261105
"Mcemp1",11.1028867505551,74.468085106383,142.857142857143,13.3136094674556,13.6490250696379,736.389684813754,337.016574585635,771.939328277356
"Mfsd7a",1.48038490007402,0,7.93650793650794,1.4792899408284,0.557103064066852,0,33.1491712707182,1.08342361863489
"Mmp25",1.48038490007402,42.5531914893617,0,1.4792899408284,1.39275766016713,25.7879656160458,0,52.0043336944745
"Ms4a2",1.11028867505551,0,0,0,0,51.5759312320917,0,16.2513542795233
"Ms4a4b",401.184307920059,287.234042553192,341.269841269841,3417.15976331361,761.559888579387,14.3266475644699,55.2486187845304,76.9230769230769
"Mzb1",163.212435233161,26.5957446808511,63.4920634920635,31.0650887573964,34.5403899721449,5.73065902578797,5.52486187845304,28.169014084507
"Ncr1",8.51221317542561,15.9574468085106,7.93650793650794,71.0059171597633,6.68523676880223,0,0,3.25027085590466
"Nkg7",413.39748334567,329.787234042553,269.84126984127,2695.26627218935,495.821727019499,246.418338108883,110.497237569061,271.939328277356
"Nudt17",10.7327905255366,468.085106382979,15.8730158730159,14.792899408284,11.4206128133705,0,5.52486187845304,1.08342361863489
"Olr1",1.11028867505551,0,0,0,0.278551532033426,37.2492836676218,0,18.4182015167931
"Padi4",0,0,15.8730158730159,1.4792899408284,1.1142061281337,94.5558739255014,33.1491712707182,169.014084507042
"Prf1",18.8749074759437,21.2765957446809,31.7460317460317,119.822485207101,25.3481894150418,0,0,7.5839653304442
"Prg3",1.48038490007402,26.5957446808511,7.93650793650794,0,1.39275766016713,14.3266475644699,11.0497237569061,35.7529794149512
"Prss57",0,0,0,1.4792899408284,0.557103064066852,131.805157593123,33.1491712707182,86.1321776814735
"Rab44",0.370096225018505,0,0,0,1.39275766016713,134.670487106017,60.7734806629834,85.0487540628386
"Rasgrp4",4.81125092524056,26.5957446808511,158.730158730159,8.87573964497041,4.17827298050139,169.054441260745,116.022099447514,202.058504875406
"Retnlg",15.1739452257587,10.6382978723404,15.8730158730159,23.6686390532544,15.3203342618384,8.59598853868195,187.845303867403,10774.6478873239
"Rgs18",4.44115470022206,26.5957446808511,103.174603174603,4.43786982248521,2.22841225626741,74.4985673352435,38.6740331491713,53.0877573131094
"Sh2d1a",32.9385640266469,26.5957446808511,23.8095238095238,362.426035502959,78.2729805013928,0,0,3.25027085590466
"Sh2d2a",84.0118430792006,74.468085106383,71.4285714285714,640.532544378698,134.540389972145,0,5.52486187845304,8.12567713976165
"Siglecf",0.370096225018505,0,0,1.4792899408284,0,8.59598853868195,11.0497237569061,18.4182015167931
"Skint3",0.74019245003701,0,23.8095238095238,1.4792899408284,0.557103064066852,0,5.52486187845304,3.25027085590466
"Slamf8",30.3478904515174,95.7446808510638,396.825396825397,29.585798816568,19.7771587743733,2.86532951289398,16.5745856353591,1.62513542795233
"Spib",70.6883789785344,90.4255319148936,0,10.3550295857988,10.8635097493036,17.1919770773639,33.1491712707182,31.4192849404117
"Tal1",0,5.31914893617021,0,0,0,2.86532951289398,0,4.87540628385699
"Tarm1",11.8430792005922,69.1489361702128,0,13.3136094674556,10.3064066852368,5.73065902578797,0,43.8786565547129
"Tcf7",26.2768319763138,26.5957446808511,31.7460317460317,168.639053254438,106.963788300836,2.86532951289398,0,14.626218851571
"Tgtp2",145.817912657291,191.489361702128,674.603174603175,184.91124260355,179.944289693593,0,11.0497237569061,7.04225352112676
"Themis",13.6935603256847,10.6382978723404,0,112.426035502959,23.6768802228412,2.86532951289398,0,3.25027085590466
"Tlr13",1.11028867505551,0,47.6190476190476,1.4792899408284,1.39275766016713,0,66.2983425414365,44.4203683640303
"Tlr5",0.74019245003701,0,15.8730158730159,0,0.278551532033426,0,0,0
"Tnfrsf13c",66.2472242783124,26.5957446808511,15.8730158730159,20.7100591715976,16.4345403899721,0,5.52486187845304,13.0010834236186
"Tnfrsf18",29.6076980014804,63.8297872340425,23.8095238095238,245.562130177515,58.7743732590529,25.7879656160458,0,16.7930660888407
"Tnip3",4.81125092524056,69.1489361702128,63.4920634920635,7.39644970414201,5.2924791086351,0,0,1.62513542795233
"Tpsb2",27.3871206513694,31.9148936170213,23.8095238095238,13.3136094674556,25.9052924791086,0,0,0
"Tpsg1",0.74019245003701,5.31914893617021,0,0,0.835654596100278,0,0,0
"Trac",323.834196891192,239.36170212766,333.333333333333,1769.23076923077,622.005571030641,0,0,36.8364030335861
"Xlr4b",17.7646188008882,26.5957446808511,23.8095238095238,97.6331360946746,15.5988857938719,2.86532951289398,16.5745856353591,4.33369447453954
"Zap70",30.7179866765359,21.2765957446809,47.6190476190476,266.272189349112,69.91643454039,2.86532951289398,0,7.04225352112676
"A530030E21Rik",5.55144337527757,0,0,1.4792899408284,3.89972144846797,0,0,1.08342361863489
"A930002I21Rik",0,0,0,1.4792899408284,1.1142061281337,0,0,0
"Arhgef37",0,0,0,0,0.278551532033426,0,0,0
"Camp",23.6861584011843,21.2765957446809,7.93650793650794,14.792899408284,22.2841225626741,56000,22.0994475138122,16923.0769230769
"Cd40lg",2.59067357512953,5.31914893617021,0,34.0236686390533,5.84958217270195,0,0,0.541711809317443
"Cebpe",0.370096225018505,0,7.93650793650794,0,0.278551532033426,1143.2664756447,93.9226519337017,348.320693391116
"Gfi1b",0.370096225018505,0,0,0,0,2.86532951289398,11.0497237569061,1.62513542795233
"Gm16194",0.370096225018505,0,0,0,0,5.73065902578797,0,0.541711809317443
"Gm43291",9.62250185048113,5.31914893617021,0,1.4792899408284,0.557103064066852,5.73065902578797,0,4.87540628385699
"Ngp",17.7646188008882,15.9574468085106,0,8.87573964497041,18.1058495821727,70349.5702005731,11.0497237569061,25985.3737811484
"Pax5",38.860103626943,10.6382978723404,23.8095238095238,8.87573964497041,11.4206128133705,0,11.0497237569061,11.3759479956663
"Prg2",15.9141376757957,0,7.93650793650794,4.43786982248521,2.78551532033426,57.3065902578797,38.6740331491713,646.26218851571
"Ccr6",8.14211695040711,0,0,7.39644970414201,2.78551532033426,0,0,0.541711809317443
"Clec4a4",0,10.6382978723404,7.93650793650794,0,0,0,5.52486187845304,1.08342361863489
"Gzmk",9.62250185048113,15.9574468085106,7.93650793650794,156.804733727811,12.5348189415042,0,0,0
"Tmigd3",0,0,7.93650793650794,0,0.557103064066852,0,0,1.08342361863489
"4930430E12Rik",0.370096225018505,0,7.93650793650794,1.4792899408284,0.278551532033426,0,0,0
"Fer1l5",0,0,0,0,0.278551532033426,0,0,0
"Tph1",1.85048112509252,0,15.8730158730159,1.4792899408284,2.50696378830084,0,0,0
